Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
1993,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,30101,29771,30377,30908,31109,31471,31842,32137,32554,32832,33325,
1993,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,38904,38864,39542,40241,40470,40928,41410,41902,42425,42825,43451,
1993,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,6382,6621,6765,6898,7039,7195,7324,7458,7581,7719,7861,
1993,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,6228,6368,6489,6617,6757,6884,7006,7137,7253,7380,7508,
1994,CA,MRO,-,-,MW,Peak Hour Demand - Summer,4679,4907,4962,5055,5064,5097,5157,5209,5284,5327,5359,
1994,CA,MRO,-,-,MW,Peak Hour Demand - Winter,5970,6097,6149,6254,6297,6362,6408,6466,6542,6599,6626,
1994,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,41701,40363,41324,42227,43130,44121,44708,45289,45891,46403,46905,
1994,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,59289,58679,60094,61267,62549,63608,64406,65299,66135,66957,67748,
1994,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3082,3166,3293,3364,3422,3486,3549,3611,3674,3734,3795,
1994,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,4824,4852,5014,5110,5190,5283,5376,5471,5556,5636,5718,
1994,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,20883,19327,19561,20073,20368,20615,20789,21028,21277,21509,21750,
1994,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,23856,22677,23150,23467,23709,23905,24180,24488,24739,25021,25300,
1994,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,17736,17870,18470,18790,19340,20020,20370,20650,20940,21160,21360,
1994,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,30609,31150,31930,32690,33650,34420,34850,35340,35840,36300,36730,
1994,CA,WECC,-,-,MW,Peak Hour Demand - Summer,12262,12391,12776,12963,13134,13382,13576,13807,14053,14162,14407,
1994,CA,WECC,-,-,MW,Peak Hour Demand - Winter,14951,16091,16522,16740,16923,17236,17575,17911,18193,18336,18680,
1994,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,965,1028,1123,1210,1278,1392,1488,1592,1706,1828,1957,
1994,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,671,729,800,842,914,982,1047,1118,1196,1279,1367,
1994,US,ECAR,-,-,MW,Peak Hour Demand - Summer,80533,85612,86859,88076,89297,90382,91615,92842,94040,95343,96650,
1994,US,ECAR,-,-,MW,Peak Hour Demand - Winter,81846,79262,80340,81426,82495,83609,84855,85949,87172,88377,89652,
1994,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,44255,44340,44736,45481,46472,47788,48955,50146,51172,52266,53376,
1994,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,35407,36353,37031,38081,39159,40340,41474,42444,43513,44627,45651,
1994,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,32823,31470,32418,33299,33950,34720,35427,36187,36979,37682,38404,
1994,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,32499,33665,34732,35766,36751,37710,38706,39705,40691,41685,42719,
1994,US,MAAC,-,-,MW,Peak Hour Demand - Summer,46494,44198,44682,45197,45784,46405,47068,47732,48363,49000,49674,
1994,US,MAAC,-,-,MW,Peak Hour Demand - Winter,41406,39492,40047,40637,41265,41921,42585,43273,43887,44476,45128,
1994,US,MAIN,-,-,MW,Peak Hour Demand - Summer,41956,43068,43793,44564,45362,46147,46954,47743,48486,49142,50037,
1994,US,MAIN,-,-,MW,Peak Hour Demand - Winter,34966,33561,34171,34773,35360,36106,36769,37416,37903,38562,39280,
1994,US,MRO,-,-,MW,Peak Hour Demand - Summer,24396,25901,26263,26591,26960,27324,27694,28096,28419,28868,29345,
1994,US,MRO,-,-,MW,Peak Hour Demand - Winter,21955,21817,22221,22518,22898,23327,23710,24114,24477,24874,25306,
1994,US,NPCC,-,-,MW,Peak Hour Demand - Summer,46706,46520,46799,47339,47922,48460,49076,49671,50039,50554,51043,
1994,US,NPCC,-,-,MW,Peak Hour Demand - Winter,42063,42600,42900,43348,43829,44352,44972,45432,46057,46588,47115,
1994,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,19570,19800,19939,20229,20522,20820,21146,21471,21639,21974,22243,
1994,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,19528,19200,19300,19518,19739,19962,20312,20542,20977,21318,21615,
1994,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,27136,26720,26860,27110,27400,27640,27930,28200,28400,28580,28800,
1994,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,22535,23400,23600,23830,24090,24390,24660,24890,25080,25270,25500,
1994,US,SERC,-,-,MW,Peak Hour Demand - Summer,103278,103745,106197,109130,111653,113726,116067,118416,121209,123917,126574,
1994,US,SERC,-,-,MW,Peak Hour Demand - Winter,101136,95355,98117,100388,102374,104811,106893,108920,111284,113510,115598,
1994,US,SERC,Central,-,MW,Peak Hour Demand - Summer,24072,23522,24005,24447,24902,25375,25854,26497,27313,28136,28959,
1994,US,SERC,Central,-,MW,Peak Hour Demand - Winter,24925,23057,23638,24119,24639,25175,25719,26286,26954,27622,28289,
1994,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,33933,34214,35098,36271,37196,37844,38638,39257,40040,40818,41586,
1994,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,29786,28316,29398,30223,30806,31565,32138,32843,33547,34238,34777,
1994,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,45273,46009,47094,48412,49555,50507,51575,52662,53856,54963,56029,
1994,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,46425,43982,45081,46046,46929,48071,49036,49791,50783,51650,52532,
1994,US,SPP,-,-,MW,Peak Hour Demand - Summer,57106,57263,58524,59542,60559,61543,62540,63182,64233,65351,66911,
1994,US,SPP,-,-,MW,Peak Hour Demand - Winter,41644,42514,43400,44188,44888,45842,46755,47627,48518,49381,50210,
1994,US,WECC,-,-,MW,Peak Hour Demand - Summer,97809,100177,102476,103745,105646,107420,108868,110623,112127,113963,115784,
1994,US,WECC,-,-,MW,Peak Hour Demand - Winter,88811,93877,95615,96875,98684,100272,101790,103328,104694,106300,107801,
1994,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,13057,13303,13711,14026,14333,14624,14909,15198,15508,15792,16074,
1994,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,10193,11064,11436,11723,11993,12234,12485,12763,12991,13246,13479,
1994,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,48699,50325,51192,51851,52790,53664,54347,55243,56034,56957,57919,
1994,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,37079,37589,38191,38731,39426,39960,40471,41061,41574,42199,42816,
1994,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,29326,29999,30960,31361,31586,32059,32365,32838,33240,33620,34065,
1994,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,37255,39951,40435,40796,41220,41911,42458,42973,43383,43933,44496,
1994,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,6727,6954,7056,7143,7405,7540,7679,7819,7978,8126,8249,
1994,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,6566,6630,6724,6822,7076,7210,7345,7490,7636,7769,7887,
1995,CA,MRO,-,-,MW,Peak Hour Demand - Summer,4772,4978,5040,5031,5114,5159,5273,5321,5366,5414,5465,
1995,CA,MRO,-,-,MW,Peak Hour Demand - Winter,6257,6267,6351,6474,6525,6587,6676,6714,6797,6820,6910,
1995,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,41448,41584,42825,43870,45147,45905,46551,47247,47987,48663,49284,
1995,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,59039,60149,61484,63343,64746,65695,66620,67660,68715,69646,70542,
1995,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,2968,3200,3248,3291,3346,3405,3466,3529,3596,3666,3739,
1995,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,4696,4952,5022,5093,5182,5278,5377,5472,5570,5673,5781,
1995,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,20918,20214,20767,21399,21811,22170,22485,22818,23121,23437,23775,
1995,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,22812,23297,23962,24450,24874,25247,25593,25948,26275,26653,26981,
1995,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,17562,18170,18810,19180,19990,20330,20600,20900,21270,21560,21770,
1995,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,31531,31900,32500,33800,34690,35170,35650,36240,36870,37320,37780,
1995,CA,WECC,-,-,MW,Peak Hour Demand - Summer,12878,12556,13105,13442,13721,13942,14210,14563,14725,14980,15292,
1995,CA,WECC,-,-,MW,Peak Hour Demand - Winter,15831,16462,16839,17170,17537,17778,18182,18530,18833,19221,19581,
1995,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1034,1123,1210,1276,1392,1488,1593,1708,1831,1961,2100,
1995,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,674,765,840,912,974,1041,1112,1192,1278,1369,1467,
1995,US,ECAR,-,-,MW,Peak Hour Demand - Summer,87165,87165,88636,90446,91493,93257,94270,95676,97032,98715,100159,
1995,US,ECAR,-,-,MW,Peak Hour Demand - Winter,75638,80789,82003,83293,84583,86716,86923,88188,89399,90712,91995,
1995,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,44162,45440,46249,47130,48282,49328,50478,51475,52557,53655,54690,
1995,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,36180,37575,38466,39342,40366,41388,42289,43270,44304,45230,46356,
1995,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,32904,32662,33438,34159,34972,35577,36213,36883,37496,38128,38834,
1995,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,35854,34649,35520,36518,37318,38199,39073,39882,40727,41566,42622,
1995,US,MAAC,-,-,MW,Peak Hour Demand - Summer,46019,44571,45099,45733,46365,46964,47632,48324,49020,49710,50078,
1995,US,MAAC,-,-,MW,Peak Hour Demand - Winter,40653,40257,40760,41460,42123,42783,43519,44230,44937,45248,45821,
1995,US,MAIN,-,-,MW,Peak Hour Demand - Summer,42562,43958,44716,45515,46358,47109,47772,48497,49104,49874,50696,
1995,US,MAIN,-,-,MW,Peak Hour Demand - Winter,33999,35622,36194,36859,37556,38175,38789,39262,39891,40576,41294,
1995,US,MRO,-,-,MW,Peak Hour Demand - Summer,27000,28736,29486,30109,30462,30918,31387,32142,32721,33047,33636,
1995,US,MRO,-,-,MW,Peak Hour Demand - Winter,23033,23575,23986,24403,24676,25162,25597,26070,26362,26935,27283,
1995,US,NPCC,-,-,MW,Peak Hour Demand - Summer,47581,47495,47990,48444,48909,49356,49911,50299,50804,51273,51673,
1995,US,NPCC,-,-,MW,Peak Hour Demand - Winter,42547,43145,43565,44102,44611,45022,45422,46037,46558,47045,47527,
1995,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,20519,20425,20650,20814,20979,21146,21471,21639,21974,22243,22463,
1995,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,19204,19425,19625,19852,20081,20312,20542,20977,21318,21615,21887,
1995,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,27062,27070,27340,27630,27930,28210,28440,28660,28830,29030,29210,
1995,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,23343,23720,23940,24250,24530,24710,24880,25060,25240,25430,25640,
1995,US,SERC,-,-,MW,Peak Hour Demand - Summer,99680,107565,110661,113238,115990,118764,121273,123951,126589,129265,131960,
1995,US,SERC,-,-,MW,Peak Hour Demand - Winter,96807,98673,101730,104367,106897,109118,111601,114073,116466,118945,121259,
1995,US,SERC,Central,-,MW,Peak Hour Demand - Summer,23398,24521,25136,25766,26415,27084,27763,28452,29140,29825,30514,
1995,US,SERC,Central,-,MW,Peak Hour Demand - Winter,24676,24205,24838,25490,26165,26856,27505,28160,28811,29467,30119,
1995,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,32596,35457,36843,37420,38298,39082,39879,40654,41482,42291,43149,
1995,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,27486,29410,30462,31255,31983,32709,33404,34160,34891,35662,36422,
1995,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,43686,47587,48682,50052,51277,52598,53631,54845,55967,57149,58297,
1995,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,44645,45058,46430,47622,48749,49553,50692,51753,52764,53816,54718,
1995,US,SPP,-,-,MW,Peak Hour Demand - Summer,56035,59001,60200,61120,62170,63247,63820,64712,65787,67016,68559,
1995,US,SPP,-,-,MW,Peak Hour Demand - Winter,42505,43548,44275,45120,45948,46507,47140,47999,48972,49888,50814,
1995,US,WECC,-,-,MW,Peak Hour Demand - Summer,102212,103821,106251,108281,109987,111723,113395,115123,116963,118835,120696,
1995,US,WECC,-,-,MW,Peak Hour Demand - Winter,91037,94758,96773,98280,99798,101260,102814,104509,106204,107852,109497,
1995,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,13985,13839,14107,14442,14765,15088,15391,15715,16047,16381,16717,
1995,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,10170,11070,11358,11620,11919,12159,12444,12714,12985,13312,13595,
1995,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,51634,52990,53948,54840,55595,56413,57171,57956,58827,59716,60545,
1995,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,37922,38857,39358,39929,40430,41006,41554,42125,42757,43392,44005,
1995,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,31277,30101,31196,31710,32281,32736,33198,33688,34215,34770,35286,
1995,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,37145,38960,40026,40565,41103,41671,42279,42879,43507,44121,44739,
1995,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,6955,7146,7252,7520,7624,7762,7901,8038,8165,8280,8424,
1995,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,6766,6932,7048,7341,7449,7595,7738,7872,7998,8110,8240,
1996,CA,MRO,-,-,MW,Peak Hour Demand - Summer,4872,4993,4971,5041,5101,5187,5247,5282,5328,5378,5346,
1996,CA,MRO,-,-,MW,Peak Hour Demand - Winter,6400,6321,6372,6471,6527,6630,6703,6748,6752,6842,6798,
1996,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,42729,41761,42997,43705,44654,45490,46228,46891,47477,48020,48689,
1996,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,58639,59967,61066,62501,64086,65245,66059,66909,67652,68511,69536,
1996,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3095,3267,3305,3340,3377,3424,3477,3533,3590,3653,3721,
1996,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,4786,5006,5068,5138,5217,5298,5375,5455,5538,5636,5736,
1996,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,21674,20324,20942,21345,21697,22006,22331,22628,22937,23267,23598,
1996,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,22613,23451,23928,24343,24709,25047,25394,25714,26084,26455,26830,
1996,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,17960,18170,18750,19020,19580,20060,20420,20730,20950,21100,21370,
1996,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,31240,31510,32070,33020,34160,34900,35290,35740,36030,36420,36970,
1996,CA,WECC,-,-,MW,Peak Hour Demand - Summer,12945,13559,13872,14165,14534,14790,15030,15209,15470,15748,15973,
1996,CA,WECC,-,-,MW,Peak Hour Demand - Winter,16652,16874,17211,17635,18007,18381,18603,18912,19240,19566,19887,
1996,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1104,1142,1245,1322,1414,1524,1642,1766,1901,2045,2200,
1996,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,716,807,871,921,989,1065,1146,1233,1327,1427,1535,
1996,US,ECAR,-,-,MW,Peak Hour Demand - Summer,92619,88347,90917,92299,94230,95832,97497,99176,100798,102473,104213,
1996,US,ECAR,-,-,MW,Peak Hour Demand - Winter,83465,81901,83203,84758,86191,87633,89054,90496,91930,93425,92636,
1996,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,46618,47354,48293,49128,49906,51104,52142,53355,54422,55553,56843,
1996,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,36965,38026,38960,39406,40459,41455,42443,43313,44377,45435,46620,
1996,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,34524,34057,35181,35026,35667,36459,37198,37901,38550,39238,40024,
1996,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,37491,36627,36728,37533,38364,39217,40005,40793,41564,42373,43227,
1996,US,MAAC,-,-,MW,Peak Hour Demand - Summer,48577,47238,47923,48623,49280,50044,50707,51430,52082,52448,53082,
1996,US,MAAC,-,-,MW,Peak Hour Demand - Winter,40790,41891,42678,43301,43982,44748,45309,46008,46652,46672,47413,
1996,US,MAIN,-,-,MW,Peak Hour Demand - Summer,45782,45045,45882,46657,47471,48162,48873,49581,50330,51136,51735,
1996,US,MAIN,-,-,MW,Peak Hour Demand - Winter,35734,35496,36120,36812,37391,38011,38562,39163,39834,40287,40951,
1996,US,MRO,-,-,MW,Peak Hour Demand - Summer,29192,29465,30182,30856,31433,31973,32298,33101,33720,34333,34981,
1996,US,MRO,-,-,MW,Peak Hour Demand - Winter,23429,24069,24521,25066,25464,25946,26418,26797,27371,27845,28168,
1996,US,NPCC,-,-,MW,Peak Hour Demand - Summer,47705,48290,48660,49238,49900,50481,51015,51388,51823,52308,52747,
1996,US,NPCC,-,-,MW,Peak Hour Demand - Winter,42755,43420,43830,44401,45019,45464,45918,46339,46812,47214,47669,
1996,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,20499,20980,21140,21498,21850,22171,22475,22658,22823,23008,23157,
1996,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,19247,19640,19840,20141,20419,20694,20918,21139,21362,21564,21769,
1996,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,27206,27310,27520,27740,28050,28310,28540,28730,29000,29300,29590,
1996,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,23508,23780,23990,24260,24600,24770,25000,25200,25450,25650,25900,
1996,US,SERC,-,-,MW,Peak Hour Demand - Summer,112045,111698,113836,116640,119314,121643,124298,126978,129713,132143,134924,
1996,US,SERC,-,-,MW,Peak Hour Demand - Winter,104541,102587,105142,107761,110428,112923,115238,117676,120312,122121,124232,
1996,US,SERC,Central,-,MW,Peak Hour Demand - Summer,25496,25283,25703,26397,26929,27469,28041,28615,29183,29753,30332,
1996,US,SERC,Central,-,MW,Peak Hour Demand - Winter,25995,24855,25601,26188,26795,27393,27989,28586,29182,29783,30159,
1996,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,37031,37326,37751,38622,39429,40256,41064,41930,42754,43640,44579,
1996,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,30706,31875,32677,33407,34160,34877,35651,36312,37222,37562,38351,
1996,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,49518,49089,50382,51621,52956,53918,55193,56433,57776,58750,60013,
1996,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,47840,45857,46864,48166,49473,50653,51598,52778,53908,54776,55722,
1996,US,SPP,-,-,MW,Peak Hour Demand - Summer,59595,60332,61425,62461,63304,64614,65712,66629,67735,68706,70042,
1996,US,SPP,-,-,MW,Peak Hour Demand - Winter,44624,44397,44982,45666,46489,47380,48117,48910,49633,50478,51375,
1996,US,WECC,-,-,MW,Peak Hour Demand - Summer,103592,103703,105877,107300,108957,110583,112329,114148,116021,117738,119483,
1996,US,WECC,-,-,MW,Peak Hour Demand - Winter,94890,96647,97955,99453,100868,102269,103913,105511,107065,108782,110445,
1996,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,14566,14678,14978,15109,15443,15830,16152,16542,16936,17311,17656,
1996,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,10565,11532,11787,12053,12262,12456,12753,12926,13232,13558,13867,
1996,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,51406,51359,52093,52859,53527,54199,54951,55750,56566,57298,58113,
1996,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,36889,39146,39464,40006,40512,41042,41623,42256,42900,43500,44157,
1996,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,31426,31081,31756,32271,32802,33250,33786,34285,34781,35253,35791,
1996,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,41230,39740,40369,40983,41527,42125,42689,43279,43888,44484,45034,
1996,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,7266,7213,7410,7563,7703,7835,8000,8147,8309,8444,8559,
1996,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,6868,7034,7181,7295,7437,7557,7738,7865,7977,8086,8206,
1997,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5359,5010,5132,5203,5229,5273,5314,5358,5392,5396,5449,
1997,CA,MRO,-,-,MW,Peak Hour Demand - Winter,6235,6445,6572,6622,6694,6746,6791,6822,6892,6682,6710,
1997,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,42891,42427,43234,43777,45461,46124,47361,47958,48342,48751,49067,
1997,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,58037,59795,60735,61746,62746,63876,64777,65529,66225,66800,67191,
1997,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3185,3113,3212,3286,3353,3421,3475,3544,3599,3660,3725,
1997,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,4763,4996,5119,5196,5294,5382,5455,5530,5618,5694,5768,
1997,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,21378,20724,21062,21341,21568,21733,21996,22244,22493,22741,22962,
1997,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,22030,22919,23106,23250,23422,23694,23952,24209,24467,24696,24953,
1997,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,18328,18590,18960,19150,20540,20970,21890,22170,22250,22350,22380,
1997,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,31244,31880,32510,33300,34030,34800,35370,35790,36140,36410,36470,
1997,CA,WECC,-,-,MW,Peak Hour Demand - Summer,13464,13845,14131,14335,14615,14816,15048,15323,15544,15783,16078,
1997,CA,WECC,-,-,MW,Peak Hour Demand - Winter,16653,17384,17649,17981,18219,18540,18846,19155,19438,19780,20167,
1997,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1176,1324,1444,1572,1663,1759,1866,1991,2127,2278,2439,
1997,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,828,939,1022,1100,1163,1230,1305,1393,1488,1594,1706,
1997,US,ECAR,-,-,MW,Peak Hour Demand - Summer,90798,91573,93219,94775,96073,97678,99191,100812,102419,104440,105974,
1997,US,ECAR,-,-,MW,Peak Hour Demand - Winter,84534,83520,84721,85764,87170,88465,89337,91307,92815,94326,95776,
1997,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,47480,48277,48649,49308,50373,51429,52307,53275,54283,55391,56619,
1997,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,38868,39635,40011,41097,42278,43177,44154,45241,46299,47522,48658,
1997,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,35444,34565,35643,36174,37081,37895,38531,39199,39892,40699,41388,
1997,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,37806,38090,39092,40027,40963,41738,42591,43470,44377,45307,46191,
